mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__C,param_classifier__class_weight,param_classifier__l1_ratio,param_classifier__penalty,param_classifier__solver,param_vectorization,param_vectorization__max_features,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.7633787631988526,0.25002853991360724,0.030379343032836913,0.007063574479486365,0.1,balanced,0.4,elasticnet,saga,CountVectorizer(),1000,"{'classifier__C': 0.1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.4, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': CountVectorizer(), 'vectorization__max_features': 1000}",0.8840792369772561,0.8972853998532648,0.8870139398385913,0.9075568598679383,0.895741556534508,0.8943353986143118,0.008297944748158906,25,0.9036873968079252,0.9036873968079252,0.9049715648504861,0.900568702990277,0.8974688187820983,0.9020767760477424,0.0027230701492032693
0.5379051208496094,0.13633391464083539,0.01916956901550293,0.007124766223870819,0.1,balanced,0.4,elasticnet,saga,CountVectorizer(),1500,"{'classifier__C': 0.1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.4, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': CountVectorizer(), 'vectorization__max_features': 1500}",0.8840792369772561,0.8972853998532648,0.8870139398385913,0.9075568598679383,0.895741556534508,0.8943353986143118,0.008297944748158906,25,0.9036873968079252,0.9036873968079252,0.9049715648504861,0.900568702990277,0.8974688187820983,0.9020767760477424,0.0027230701492032693
0.5938058853149414,0.1242739952576929,0.022585105895996094,0.008966077627303953,0.1,balanced,0.4,elasticnet,saga,CountVectorizer(),2000,"{'classifier__C': 0.1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.4, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': CountVectorizer(), 'vectorization__max_features': 2000}",0.8840792369772561,0.8972853998532648,0.8870139398385913,0.9075568598679383,0.895741556534508,0.8943353986143118,0.008297944748158906,25,0.9036873968079252,0.9036873968079252,0.9049715648504861,0.900568702990277,0.8974688187820983,0.9020767760477424,0.0027230701492032693
0.7712881565093994,0.2040172011826232,0.02581171989440918,0.009150988260654271,0.1,balanced,0.4,elasticnet,saga,CountVectorizer(),5000,"{'classifier__C': 0.1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.4, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': CountVectorizer(), 'vectorization__max_features': 5000}",0.8840792369772561,0.8972853998532648,0.8870139398385913,0.9075568598679383,0.895741556534508,0.8943353986143118,0.008297944748158906,25,0.9036873968079252,0.9036873968079252,0.9049715648504861,0.900568702990277,0.8974688187820983,0.9020767760477424,0.0027230701492032693
0.23712406158447266,0.07989577740205137,0.024477672576904298,0.01631375427987556,0.1,balanced,0.4,elasticnet,saga,TfidfVectorizer(),1000,"{'classifier__C': 0.1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.4, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': TfidfVectorizer(), 'vectorization__max_features': 1000}",0.8459280997798972,0.8495964783565664,0.8290535583272194,0.855465884079237,0.8502202643171806,0.8460528569720202,0.009027971362280899,67,0.8574573472757292,0.8482847184002935,0.8418638781874885,0.8310401761144744,0.8506969919295672,0.8458686223815105,0.008937225653326565
0.27479968070983884,0.03072651717337396,0.03602609634399414,0.005498362223326553,0.1,balanced,0.4,elasticnet,saga,TfidfVectorizer(),1500,"{'classifier__C': 0.1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.4, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': TfidfVectorizer(), 'vectorization__max_features': 1500}",0.8459280997798972,0.8539985326485693,0.8268525311812179,0.8576669112252384,0.8502202643171806,0.8469332678304207,0.010771998519922681,66,0.8488350761328197,0.8490185287103283,0.8431480462300496,0.8341588699321225,0.8492296404988995,0.8448780323008439,0.005824632074331753
0.18056316375732423,0.037874335479774646,0.018523597717285158,0.006469527633508513,0.1,balanced,0.4,elasticnet,saga,TfidfVectorizer(),2000,"{'classifier__C': 0.1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.4, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': TfidfVectorizer(), 'vectorization__max_features': 2000}",0.8422597212032281,0.8532648569332355,0.8297872340425532,0.8650036683785767,0.8546255506607929,0.8489882062436773,0.012004284776695105,64,0.8484681709778022,0.8449825720051367,0.8407631627224362,0.8350761328196661,0.8501467351430667,0.8438873547336216,0.005454565588287374
0.22762618064880372,0.05223703843277191,0.015919828414916994,0.010229590068367487,0.1,balanced,0.4,elasticnet,saga,TfidfVectorizer(),5000,"{'classifier__C': 0.1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.4, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': TfidfVectorizer(), 'vectorization__max_features': 5000}",0.8473954512105649,0.8584005869405723,0.8356566397652238,0.8686720469552458,0.8619676945668135,0.8544184838876842,0.011639085613415224,62,0.855072463768116,0.8552559163456247,0.8405797101449275,0.8359933957072097,0.8556493030080704,0.8485101577947896,0.008474642713109647
0.5212437629699707,0.02793907395834084,0.018669319152832032,0.006400554864441212,0.1,balanced,0.5,elasticnet,saga,CountVectorizer(),1000,"{'classifier__C': 0.1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.5, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': CountVectorizer(), 'vectorization__max_features': 1000}",0.8848129126925899,0.8906823184152605,0.8855465884079237,0.9060895084372708,0.8928046989720999,0.891987205385029,0.007670697488867671,32,0.9016694184553293,0.8963492937075765,0.9033204916529077,0.8998348926802422,0.8960014673514307,0.8994351127694973,0.0028830648651166826
0.7409943580627442,0.27860432593562706,0.028044652938842774,0.010390936782924876,0.1,balanced,0.5,elasticnet,saga,CountVectorizer(),1500,"{'classifier__C': 0.1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.5, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': CountVectorizer(), 'vectorization__max_features': 1500}",0.8848129126925899,0.8906823184152605,0.8855465884079237,0.9068231841526045,0.8928046989720999,0.8921339405280957,0.007941305414505035,31,0.9016694184553293,0.8963492937075765,0.9033204916529077,0.899284534947716,0.8960014673514307,0.8993250412229921,0.0028761983957640443
0.8948881149291992,0.19940271448642438,0.04062666893005371,0.01595672165845636,0.1,balanced,0.5,elasticnet,saga,CountVectorizer(),2000,"{'classifier__C': 0.1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.5, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': CountVectorizer(), 'vectorization__max_features': 2000}",0.8848129126925899,0.8906823184152605,0.8855465884079237,0.9060895084372708,0.8928046989720999,0.891987205385029,0.007670697488867671,32,0.9016694184553293,0.8963492937075765,0.9033204916529077,0.8998348926802422,0.8960014673514307,0.8994351127694973,0.0028830648651166826
0.8290563583374023,0.14664108421692873,0.03528375625610351,0.0061011836719401325,0.1,balanced,0.5,elasticnet,saga,CountVectorizer(),5000,"{'classifier__C': 0.1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.5, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': CountVectorizer(), 'vectorization__max_features': 5000}",0.8848129126925899,0.8906823184152605,0.8855465884079237,0.9060895084372708,0.8928046989720999,0.891987205385029,0.007670697488867671,32,0.9016694184553293,0.8963492937075765,0.9033204916529077,0.8998348926802422,0.8960014673514307,0.8994351127694973,0.0028830648651166826
0.2589747428894043,0.03392430931015521,0.03442401885986328,0.006457355855483101,0.1,balanced,0.5,elasticnet,saga,TfidfVectorizer(),1000,"{'classifier__C': 0.1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.5, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': TfidfVectorizer(), 'vectorization__max_features': 1000}",0.8459280997798972,0.842993396918562,0.8239178283198826,0.8481291269258987,0.8458149779735683,0.841356685983562,0.00887054369451767,71,0.8532379379930288,0.8418638781874885,0.8367272060172446,0.8259035039442304,0.8464783565663977,0.8408421765416781,0.009236473600607366
0.24559741020202636,0.03072112222496666,0.03199620246887207,0.00921739972639133,0.1,balanced,0.5,elasticnet,saga,TfidfVectorizer(),1500,"{'classifier__C': 0.1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.5, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': TfidfVectorizer(), 'vectorization__max_features': 1500}",0.8407923697725606,0.8437270726338958,0.8305209097578871,0.8532648569332355,0.842143906020558,0.8420898230236273,0.007253799462718813,70,0.8453494771601541,0.8431480462300496,0.8424142359200146,0.8301229132269309,0.8440939104915627,0.8410257166057423,0.005539171589510727
0.28649086952209474,0.036885637506827024,0.028838491439819335,0.008489186400262475,0.1,balanced,0.5,elasticnet,saga,TfidfVectorizer(),2000,"{'classifier__C': 0.1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.5, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': TfidfVectorizer(), 'vectorization__max_features': 2000}",0.8407923697725606,0.8459280997798972,0.8290535583272194,0.8606016140865738,0.8531571218795888,0.8459065527691679,0.01075819997215254,68,0.8433314988075582,0.8420473307649973,0.8396624472573839,0.8314070812694918,0.8451944240645635,0.8403285564327989,0.004810092232880371
0.25501089096069335,0.03820835385630279,0.03379135131835938,0.007340736375382817,0.1,balanced,0.5,elasticnet,saga,TfidfVectorizer(),5000,"{'classifier__C': 0.1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.5, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': TfidfVectorizer(), 'vectorization__max_features': 5000}",0.8459280997798972,0.8569332355099046,0.8400586940572267,0.8642699926632429,0.8627019089574156,0.8539783861935375,0.009479589528380766,63,0.8543386534580811,0.8536048431480462,0.842230783342506,0.835809943129701,0.8541819515774028,0.8480332349311475,0.007637868082392954
0.5917988777160644,0.15188479540530317,0.026718950271606444,0.00575147480933537,0.1,balanced,0.6,elasticnet,saga,CountVectorizer(),1000,"{'classifier__C': 0.1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.6, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': CountVectorizer(), 'vectorization__max_features': 1000}",0.8826118855465884,0.888481291269259,0.8833455612619222,0.9038884812912693,0.8935389133627019,0.8903732265463482,0.007821631497283937,40,0.8996514401027335,0.8956154833975417,0.9000183452577508,0.8987341772151899,0.8949009537784299,0.897784079950329,0.0021164540036241347
0.5748960971832275,0.0745354193559591,0.022358131408691407,0.007539137017899562,0.1,balanced,0.6,elasticnet,saga,CountVectorizer(),1500,"{'classifier__C': 0.1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.6, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': CountVectorizer(), 'vectorization__max_features': 1500}",0.8826118855465884,0.888481291269259,0.8833455612619222,0.9046221570066031,0.8935389133627019,0.8905199616894148,0.008076532038276501,38,0.8996514401027335,0.8956154833975417,0.9000183452577508,0.8987341772151899,0.8949009537784299,0.897784079950329,0.0021164540036241347
0.6475780010223389,0.09982540734799068,0.026698875427246093,0.007638104176719802,0.1,balanced,0.6,elasticnet,saga,CountVectorizer(),2000,"{'classifier__C': 0.1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.6, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': CountVectorizer(), 'vectorization__max_features': 2000}",0.8826118855465884,0.888481291269259,0.8833455612619222,0.9038884812912693,0.8935389133627019,0.8903732265463482,0.007821631497283937,40,0.8996514401027335,0.8956154833975417,0.9000183452577508,0.8987341772151899,0.8949009537784299,0.897784079950329,0.0021164540036241347
0.7417311191558837,0.21444145459676103,0.026789093017578126,0.010661225005995506,0.1,balanced,0.6,elasticnet,saga,CountVectorizer(),5000,"{'classifier__C': 0.1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.6, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': CountVectorizer(), 'vectorization__max_features': 5000}",0.8826118855465884,0.888481291269259,0.8833455612619222,0.9046221570066031,0.8935389133627019,0.8905199616894148,0.008076532038276501,38,0.8996514401027335,0.8956154833975417,0.9000183452577508,0.8987341772151899,0.8949009537784299,0.897784079950329,0.0021164540036241347
0.18568191528320313,0.05513531663282722,0.028213357925415038,0.010839095964682629,0.1,balanced,0.6,elasticnet,saga,TfidfVectorizer(),1000,"{'classifier__C': 0.1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.6, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': TfidfVectorizer(), 'vectorization__max_features': 1000}",0.8444607483492297,0.8451944240645635,0.8217168011738811,0.8473954512105649,0.8465491923641704,0.841063323432482,0.009727147702523016,72,0.8523206751054853,0.8464501926252064,0.8354430379746836,0.8227848101265823,0.8435436537050623,0.8401084739074038,0.010227720507265085
0.25899133682250974,0.03917657903618578,0.03372931480407715,0.015257117270737544,0.1,balanced,0.6,elasticnet,saga,TfidfVectorizer(),1500,"{'classifier__C': 0.1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.6, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': TfidfVectorizer(), 'vectorization__max_features': 1500}",0.8407923697725606,0.8466617754952311,0.8290535583272194,0.8517975055025678,0.8428781204111601,0.842236665901748,0.007580013579209021,69,0.8453494771601541,0.8433314988075582,0.8391120895248578,0.8297560080719134,0.8424431401320617,0.839998442739309,0.005502953160002877
0.1885830879211426,0.04589250210370811,0.023549365997314452,0.007340205879117986,0.1,balanced,0.6,elasticnet,saga,TfidfVectorizer(),2000,"{'classifier__C': 0.1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.6, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': TfidfVectorizer(), 'vectorization__max_features': 2000}",0.8407923697725606,0.8473954512105649,0.83492296404989,0.8598679383712399,0.855359765051395,0.8476676976911299,0.00914096560159437,65,0.8435149513850669,0.840946615299945,0.8369106585947532,0.831957439002018,0.8426265590608951,0.8391912446685357,0.004268633693804545
0.20692548751831055,0.05029577669249807,0.01875619888305664,0.006726526479478902,0.1,balanced,0.6,elasticnet,saga,TfidfVectorizer(),5000,"{'classifier__C': 0.1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.6, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': TfidfVectorizer(), 'vectorization__max_features': 5000}",0.8503301540719003,0.8576669112252384,0.8385913426265591,0.8664710198092443,0.8641703377386197,0.8554459530943124,0.010127674285513574,61,0.8537882957255549,0.8536048431480462,0.8361768482847184,0.838378279214823,0.8538151137197358,0.8471526760185757,0.008093316000220521
2.654761552810669,0.22619249158810614,0.02533383369445801,0.010070393695198675,1,balanced,0.4,elasticnet,saga,CountVectorizer(),1000,"{'classifier__C': 1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.4, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': CountVectorizer(), 'vectorization__max_features': 1000}",0.8848129126925899,0.900953778429934,0.8892149669845928,0.9134262655906089,0.9038179148311307,0.8984451677057713,0.010301726218175107,18,0.9229499174463401,0.9220326545587966,0.9257017061089708,0.91726288754357,0.9231474688187821,0.9222189268952918,0.0027612791159096644
3.7719953060150146,0.4194203495870478,0.03359508514404297,0.004697333763182672,1,balanced,0.4,elasticnet,saga,CountVectorizer(),1500,"{'classifier__C': 1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.4, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': CountVectorizer(), 'vectorization__max_features': 1500}",0.8862802641232576,0.9031548055759354,0.8892149669845928,0.9148936170212766,0.9038179148311307,0.8994723137072386,0.010483367067973311,10,0.924967895798936,0.9247844432214273,0.9297376628141626,0.9192808658961659,0.9247982391782832,0.9247138213817949,0.0033115753249607187
3.4681884765625,0.5516559141838357,0.019412517547607422,0.006795324846110545,1,balanced,0.4,elasticnet,saga,CountVectorizer(),2000,"{'classifier__C': 1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.4, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': CountVectorizer(), 'vectorization__max_features': 2000}",0.8855465884079237,0.9024211298606016,0.8899486426999267,0.9156272927366104,0.9060205580029369,0.8999128423415999,0.01091983676325754,4,0.9262520638414969,0.9253348009539534,0.931388736011741,0.9205650339387268,0.9253484959647835,0.9257778261421403,0.003442702695116133
3.9256935119628906,0.5481215145646098,0.020870399475097657,0.0064032603802963274,1,balanced,0.4,elasticnet,saga,CountVectorizer(),5000,"{'classifier__C': 1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.4, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': CountVectorizer(), 'vectorization__max_features': 5000}",0.8855465884079237,0.9024211298606016,0.8914159941305942,0.9148936170212766,0.9074889867841409,0.9003532632409073,0.01063700060788257,1,0.9286369473491103,0.9279031370390755,0.9330398092093194,0.9238671803338837,0.9269992663242846,0.9280892680511347,0.002961640882438641
0.7487469673156738,0.1772739996491749,0.03585362434387207,0.011682699303169819,1,balanced,0.4,elasticnet,saga,TfidfVectorizer(),1000,"{'classifier__C': 1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.4, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': TfidfVectorizer(), 'vectorization__max_features': 1000}",0.880410858400587,0.8928833455612619,0.8826118855465884,0.9097578870139399,0.8972099853157122,0.8925747923676178,0.010621297117043987,29,0.9068060906255733,0.9053384700055036,0.9080902586681343,0.9013025133003119,0.9057226705796038,0.9054520006358253,0.002284660224867207
0.7300305366516113,0.20324129077004127,0.027099990844726564,0.005551433653748828,1,balanced,0.4,elasticnet,saga,TfidfVectorizer(),1500,"{'classifier__C': 1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.4, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': TfidfVectorizer(), 'vectorization__max_features': 1500}",0.880410858400587,0.8877476155539251,0.8811445341159208,0.9104915627292737,0.8964757709251101,0.8912540683449635,0.011219808050262438,35,0.9086406164006604,0.9068060906255733,0.909557879288204,0.9020363236103467,0.9082905355832722,0.9070662891016112,0.0026665919688081507
0.5050349712371827,0.10474082576705016,0.0169036865234375,0.011138955284606289,1,balanced,0.4,elasticnet,saga,TfidfVectorizer(),2000,"{'classifier__C': 1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.4, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': TfidfVectorizer(), 'vectorization__max_features': 2000}",0.880410858400587,0.888481291269259,0.8782098312545855,0.9119589141599413,0.895007342143906,0.8908136474456558,0.012142680655180467,37,0.9101082370207302,0.9099247844432214,0.9112089524857824,0.9051550174279949,0.9077402787967719,0.9088274540349002,0.00215336084219575
0.5029835224151611,0.044304140720625836,0.0120513916015625,0.006101891822060803,1,balanced,0.4,elasticnet,saga,TfidfVectorizer(),5000,"{'classifier__C': 1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.4, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': TfidfVectorizer(), 'vectorization__max_features': 5000}",0.8826118855465884,0.888481291269259,0.8789435069699193,0.9112252384446075,0.8994126284875184,0.8921349101435785,0.011793692084995889,30,0.914694551458448,0.9110254999082738,0.9128600256833609,0.9064391854705559,0.9125091709464417,0.9115056866934161,0.002789626757302355
1.6379963874816894,0.034107821143789234,0.014403438568115235,0.006792914301878143,1,balanced,0.5,elasticnet,saga,CountVectorizer(),1000,"{'classifier__C': 1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.5, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': CountVectorizer(), 'vectorization__max_features': 1000}",0.8862802641232576,0.900953778429934,0.8899486426999267,0.9134262655906089,0.9030837004405287,0.898738530256851,0.009715841867247568,17,0.9222161071363053,0.9214822968262704,0.9247844432214273,0.9156118143459916,0.9209464416727806,0.921008220640555,0.0030022862133258013
1.82891902923584,0.027193208949158113,0.01854391098022461,0.0036782955096288836,1,balanced,0.5,elasticnet,saga,CountVectorizer(),1500,"{'classifier__C': 1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.5, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': CountVectorizer(), 'vectorization__max_features': 1500}",0.8862802641232576,0.9031548055759354,0.8899486426999267,0.9134262655906089,0.9030837004405287,0.8991787356860514,0.00985510197890334,16,0.9246009906439185,0.9238671803338837,0.9290038525041276,0.9178132452760961,0.9244314013206163,0.9239433340157284,0.003573887425343974
2.1615795612335207,0.22725399887971975,0.018410730361938476,0.004395811537358415,1,balanced,0.5,elasticnet,saga,CountVectorizer(),2000,"{'classifier__C': 1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.5, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': CountVectorizer(), 'vectorization__max_features': 2000}",0.8862802641232576,0.9016874541452677,0.8899486426999267,0.9148936170212766,0.9045521292217328,0.8994724214422922,0.010327230513053735,9,0.9255182535314621,0.9246009906439185,0.9299211153916712,0.9194643184736746,0.9240645634629494,0.9247138483007351,0.0033392984109853253
